Time,ECG
16387,15.503
16388,15.772
16389,15.772
16390,15.772
16391,15.772
16392,15.772
16393,15.503
16394,15.772
16395,14.963
16396,18.468
16397,28.174
16398,32.217
16399,31.409
16400,31.409
16401,31.678
16402,30.6
16403,36.801
16404,39.766
16405,40.036
16406,33.835
16407,29.791
16408,38.418
16409,33.296
16410,30.6
16411,31.948
16412,24.13
16413,22.782
16414,23.051
16415,22.782
16416,23.321
16417,15.233
16418,14.963
16419,14.963
16420,23.051
16421,22.782
16422,23.051
16423,22.782
16424,23.59
16425,31.678
16426,29.252
16427,23.321
16428,31.678
16429,30.33
16430,31.139
16431,28.443
16432,22.243
16433,20.895
16434,10.111
16435,8.7628
16436,15.503
16437,14.155
16438,14.424
16439,14.424
16440,14.424
16441,14.694
16442,13.346
16443,20.086
16444,18.199
16445,12.537
16446,20.086
16447,22.782
16448,22.243
16449,22.243
16450,22.512
16451,21.164
16452,29.791
16453,22.782
16454,29.522
16455,23.321
16456,21.973
16457,22.243
16458,22.243
16459,21.973
16460,30.061
16461,21.973
16462,30.061
16463,21.973
16464,30.061
16465,21.164
16466,21.973
16467,21.703
16468,21.703
16469,22.243
16470,20.355
16471,12.537
16472,16.042
16473,22.512
16474,21.434
16475,21.703
16476,21.703
16477,21.703
16478,21.703
16479,21.703
16480,21.703
16481,21.703
16482,21.434
16483,21.703
16484,21.164
16485,22.512
16486,15.233
16487,19.007
16488,16.581
16489,12.537
16490,13.346
16491,13.615
16492,12.268
16493,20.895
16494,14.155
16495,19.816
16496,22.243
16497,13.885
16498,12.537
16499,20.895
16500,21.164
16501,21.434
16502,13.076
16503,21.434
16504,28.982
16505,21.164
16506,28.982
16507,21.164
16508,29.791
16509,28.713
16510,28.982
16511,29.252
16512,27.365
16513,20.086
16514,21.164
16515,20.895
16516,20.895
16517,20.895
16518,20.625
16519,21.434
16520,17.39
16521,11.728
16522,12.807
16523,12.537
16524,12.537
16525,12.537
16526,12.537
16527,12.537
16528,12.537
16529,12.807
16530,11.728
16531,18.468
16532,21.164
16533,20.355
16534,20.625
16535,20.625
16536,20.625
16537,20.355
16538,20.355
16539,20.355
16540,20.355
16541,20.895
16542,12.268
16543,20.355
16544,12.268
16545,12.268
16546,12.537
16547,20.895
16548,19.547
16549,11.728
16550,11.998
16551,13.615
16552,19.547
16553,11.459
16554,11.728
16555,14.694
16556,18.468
16557,13.346
16558,21.164
16559,19.816
16560,20.086
16561,20.086
16562,20.086
16563,20.086
16564,19.816
16565,20.895
16566,15.233
16567,12.268
16568,6.0669
16569,9.0324
16570,7.6844
16571,2.023
16572,10.65
16573,6.3365
16574,3.1013
16575,4.1797
16576,3.1013
16577,10.38
16578,11.998
16579,11.728
16580,11.728
16581,11.728
16582,11.728
16583,11.998
16584,3.9101
16585,3.6405
16589,3.6405
16598,4.9885
16599,1.2142
16602,5.5277
16605,4.9885
16606,2.5621
16607,7.954
16608,12.537
16609,11.459
16610,11.728
16611,11.728
16612,11.728
16613,11.728
16614,11.728
16615,11.728
16616,11.728
16617,11.728
16618,11.728
16619,11.728
16620,11.728
16621,11.728
16622,11.459
16623,11.728
16624,11.189
16625,19.277
16626,19.547
16627,19.547
16628,19.547
16629,27.904
16630,27.095
16631,19.007
16632,19.547
16633,19.547
16634,18.468
16635,10.65
16636,11.459
16637,11.189
16638,11.459
16639,11.189
16640,11.189
16641,11.189
16642,11.459
16643,10.38
16644,14.963
16645,16.851
16646,10.111
16647,11.459
16648,11.189
16649,10.92
16650,12.268
16651,5.5277
16652,7.4148
16653,11.998
16654,10.92
16655,11.459
16656,10.111
16657,17.12
16658,19.277
16659,19.816
16660,12.268
16661,11.459
16662,3.3709
16663,9.8412
16664,11.189
16665,11.189
16666,3.3709
16667,2.8317
16668,2.8317
16669,2.8317
16670,2.8317
16671,2.8317
16672,3.6405
16673,10.65
16674,3.1013
16675,11.728
16676,11.189
16677,9.302
16678,3.6405
16679,11.728
16680,11.189
16681,8.2236
16682,4.1797
16683,11.998
16684,10.38
16685,11.728
16686,7.6844
16687,2.023
16688,3.1013
16689,2.8317
16690,2.8317
16691,2.8317
16692,2.8317
16693,2.8317
16694,2.8317
16695,2.8317
16696,2.8317
16697,2.8317
16698,2.8317
16699,2.8317
16700,2.8317
16701,2.8317
16702,2.5621
16703,3.1013
16704,2.023
16705,10.65
16706,2.8317
16707,10.38
16708,3.1013
16709,2.5621
16710,2.5621
16711,2.5621
16740,38.418
16741,88.832
16742,151.38
16743,210.42
16744,275.39
16745,332.81
16746,405.34
16747,464.38
16748,529.08
16749,587.04
16750,636.65
16751,669.54
16752,693.53
16753,717.26
16754,724.53
16755,722.92
16756,704.58
16757,678.43
16758,643.39
16759,601.06
16760,560.08
16761,529.35
16762,517.22
16763,516.14
16764,505.09
16765,484.33
16766,462.49
16767,438.77
16768,393.47
16769,356.54
16770,320.68
16771,277.28
16772,239.8
16773,207.45
16774,174.29
16775,140.06
16776,112.83
16777,82.901
16778,53.515
16779,34.913
16780,18.738
16781,2.2925
17064,2.023
17065,2.023
17070,2.023
17071,1.2142
17072,1.4838
17073,1.2142
17074,1.4838
17076,7.954
17077,9.5716
17078,9.8412
17079,2.2925
17080,1.2142
17081,1.4838
17082,1.2142
17083,1.2142
17084,1.2142
17085,1.4838
17086,1.4838
17087,9.302
17088,0.94458
17089,1.4838
17090,1.2142
17091,1.2142
17092,2.2925
17093,10.111
17094,9.302
17095,9.302
17096,9.5716
17097,8.7628
17098,11.998
17099,15.772
17100,8.2236
17101,9.302
17102,9.8412
17103,6.3365
17105,6.3365
17106,4.9885
17107,5.2581
17108,5.5277
17109,1.2142
17112,2.023
17113,0.94458
17114,0.94458
17115,2.2925
17118,1.7534
17119,0.94458
17120,1.2142
17121,1.2142
17122,1.2142
17124,8.7628
17125,9.302
17126,9.0324
17127,9.302
17128,1.2142
17129,9.302
17131,1.2142
17132,1.2142
17133,1.2142
17134,1.2142
17135,0.94458
17136,1.4838
17141,2.023
17142,0.94458
17143,1.2142
17144,1.2142
17146,4.7189
17147,10.111
17148,9.0324
17149,9.0324
17150,10.111
17151,4.4493
17153,1.2142
17154,0.94458
17155,1.4838
17157,7.954
17158,3.3709
17160,1.4838
17162,7.954
17163,9.8412
17164,1.7534
17165,0.94458
17166,0.94458
17167,0.94458
17168,0.94458
17169,0.94458
17170,1.2142
17171,9.302
17172,9.0324
17173,9.0324
17174,9.0324
17175,9.302
17176,7.6844
17177,1.7534
17178,10.111
17179,8.7628
17180,9.0324
17181,9.0324
17182,9.0324
17183,8.7628
17184,9.8412
17185,5.2581
17186,3.3709
17187,10.111
17188,8.7628
17189,9.0324
17190,8.7628
17191,9.0324
17192,7.954
17193,13.615
17194,17.659
17195,16.581
17196,17.929
17197,11.189
17198,8.2236
17199,9.0324
17200,8.7628
17201,8.7628
17202,8.7628
17203,8.7628
17204,8.7628
17205,8.7628
17206,8.7628
17207,8.4932
17208,16.311
17209,16.851
17210,8.7628
17211,8.7628
17212,8.7628
17213,8.4932
17214,9.302
17215,17.12
17216,16.581
17217,16.851
17218,16.581
17219,16.581
17220,16.581
17221,16.581
17222,16.581
17223,16.581
17224,16.581
17225,16.581
17226,16.581
17227,16.581
17228,16.311
17229,17.12
17230,12.807
17231,6.8756
17232,12.807
17233,17.12
17234,16.311
17235,16.311
17236,16.311
17237,16.311
17238,16.311
17239,16.311
17240,16.311
17241,16.311
17242,16.311
17243,16.311
17244,16.311
17245,16.311
17246,16.311
17247,16.042
17248,16.311
17249,15.772
17250,24.13
17251,16.311
17252,16.042
17253,24.13
17254,24.13
17255,24.13
17256,23.59
17257,15.233
17258,17.12
17259,24.669
17260,23.59
17261,25.208
17262,33.296
17263,29.252
17264,25.747
17265,30.6
17266,22.782
17267,23.86
17268,24.399
17269,19.816
17270,18.199
17271,24.669
17272,24.13
17273,19.547
17274,14.694
17275,15.772
17276,15.503
17277,15.503
17278,15.503
17279,15.772
17280,14.694
17281,21.434
17282,23.86
17283,23.321
17284,23.59
17285,23.321
17286,23.321
17287,23.321
17288,23.321
17289,23.321
17290,23.321
17291,23.321
17292,23.321
17293,23.321
17294,23.321
17295,23.321
17296,22.782
17297,14.694
17298,15.233
17299,14.963
17300,14.963
17301,14.963
17302,14.963
17303,14.694
17304,16.851
17305,23.59
17306,23.321
17307,20.625
17308,14.155
17309,14.424
17310,17.929
17311,23.59
17312,23.321
17313,19.277
17314,13.885
17315,14.963
17316,14.694
17317,14.694
17318,14.694
17319,14.694
17320,14.694
17321,14.424
17322,15.772
17323,7.6844
17324,12.537
17325,14.155
17326,21.973
17327,15.503
17328,21.703
17329,15.772
17330,14.155
17331,14.694
17332,14.424
17333,14.424
17334,14.424
17335,14.424
17336,14.424
17337,14.694
17338,22.782
17339,21.703
17340,13.885
17341,14.155
17342,15.503
17343,21.973
17344,12.807
17345,16.581
17346,21.164
17347,13.615
17348,12.268
17349,5.2581
17350,5.7973
17351,9.0324
17352,14.963
17353,13.885
17354,14.424
17355,13.076
17356,19.277
17357,17.659
17358,18.468
17359,18.468
17360,13.076
17361,14.155
17362,14.155
17363,13.615
17364,14.963
17365,7.1452
17366,11.998
17367,13.615
17368,21.164
17369,15.503
17370,13.615
17371,13.885
17372,13.885
17373,13.885
17374,13.885
17375,13.885
17376,13.615
17377,21.973
17378,21.703
17379,13.885
17380,22.243
17381,21.434
17382,22.512
17383,30.33
17384,29.522
17385,29.791
17386,29.791
17387,29.791
17388,29.791
17389,29.522
17390,30.061
17391,26.826
17392,21.164
17393,19.007
17394,11.459
17395,17.929
17396,17.929
17397,15.503
17398,25.747
17399,34.374
17400,37.34
17401,41.114
17402,51.089
17403,54.055
17404,52.437
17405,58.907
17406,62.142
17407,59.986
17408,68.073
17409,63.49
17410,54.324
17411,46.506
17412,37.879
17413,30.061
17414,14.424
17452,2.5621
17453,5.7973
17454,4.9885
17455,5.2581
17456,5.2581
17457,4.9885
17458,5.5277
17460,5.2581
17461,5.2581
17462,5.2581
17463,5.2581
17464,5.2581
17465,5.2581
17466,4.9885
17467,6.0669
17468,14.155
17469,11.459
17470,4.4493
17471,5.2581
17472,4.9885
17473,4.9885
17474,4.9885
17475,5.2581
17476,4.4493
17477,8.2236
17478,13.885
17479,12.807
17480,13.076
17481,13.076
17482,12.807
17483,13.885
17484,8.4932
17485,4.1797
17486,5.2581
17487,4.9885
17488,4.9885
17489,5.2581
17490,4.1797
17491,11.189
17492,13.076
17493,13.615
17494,6.0669
17495,5.2581
17499,4.9885
17501,4.7189
17502,4.9885
17503,4.9885
17504,12.807
17505,4.9885
17506,12.807
17507,4.1797
17508,4.9885
17509,4.9885
17510,3.6405
17531,3.6405
17535,4.1797
17577,47.584
17578,95.302
17579,159.74
17580,217.97
17581,282.67
17582,348.45
17583,414.23
17584,471.66
17585,536.9
17586,594.05
17587,634.49
17588,674.66
17589,706.2
17590,730.2
17591,752.3
17592,747.72
17593,730.47
17594,710.79
17595,675.47
17596,642.31
17597,608.88
17598,573.29
17599,549.03
17600,553.07
17601,546.6
17602,524.77
17603,499.42
17604,472.19
17605,430.95
17606,377.57
17607,338.48
17608,296.96
17609,249.78
17610,209.88
17611,167.55
17612,130.35
17613,104.47
17614,73.465
17615,45.697
17616,21.973
17988,0.94458
17990,1.2142
17993,0.94458
17995,7.6844
17996,1.2142
18033,1.4838
18036,0.94458
18040,0.94458
18049,1.2142
18053,2.5621
18054,7.6844
18056,1.4838
18059,1.7534
18074,6.6061
18075,9.0324
18076,8.4932
18077,8.7628
18078,7.954
18079,15.503
18080,17.39
18081,9.0324
18082,8.4932
18083,8.4932
18084,8.7628
18087,8.7628
18088,8.4932
18089,8.4932
18090,8.4932
18091,8.4932
18092,8.4932
18093,8.2236
18094,8.7628
18095,6.3365
18096,1.4838
18097,9.302
18098,8.2236
18099,7.954
18100,10.92
18101,17.39
18102,16.042
18103,16.581
18104,15.503
18105,20.895
18106,21.164
18107,15.233
18108,16.581
18109,16.042
18110,17.12
18111,11.189
18112,7.6844
18113,8.2236
18114,8.2236
18115,7.954
18116,9.0324
18117,1.7534
18122,6.8756
18123,15.772
18124,16.311
18125,16.311
18126,16.042
18127,24.13
18128,16.042
18129,15.772
18130,7.6844
18131,8.2236
18132,8.2236
18133,7.1452
18136,1.2142
18137,8.7628
18138,7.6844
18139,8.2236
18140,7.1452
18141,10.92
18142,14.155
18143,6.8756
18144,8.2236
18145,7.954
18146,7.954
18147,7.954
18148,7.954
18149,7.6844
18150,8.7628
18151,3.1013
18154,4.9885
18155,8.7628
18156,6.6061
18157,14.963
18158,9.302
18159,13.885
18160,16.311
18161,15.772
18162,15.772
18163,15.772
18164,15.772
18165,15.772
18166,15.772
18167,16.042
18168,7.6844
18169,15.772
18170,7.4148
18171,7.6844
18172,7.6844
18173,7.6844
18174,7.6844
18175,7.6844
18176,7.4148
18177,9.0324
18178,16.311
18179,15.233
18180,16.311
18181,12.807
18182,9.5716
18183,14.155
18184,6.3365
18185,7.6844
18186,7.4148
18187,7.4148
18188,7.4148
18189,7.4148
18190,7.4148
18191,7.4148
18192,7.4148
18193,7.4148
18194,7.6844
18195,6.6061
18196,12.807
18197,16.042
18198,15.503
18199,14.694
18200,21.703
18201,23.86
18202,23.321
18203,23.321
18204,23.321
18205,23.321
18206,23.321
18207,23.321
18208,23.051
18209,31.139
18210,23.321
18211,23.051
18212,14.694
18213,6.8756
18214,7.1452
18215,6.8756
18216,7.1452
18217,6.0669
18222,0.94458
18223,7.6844
18224,6.8756
18225,6.3365
18226,10.38
18227,12.807
18228,5.7973
18229,7.1452
18230,6.8756
18231,6.8756
18232,7.1452
18233,6.0669
18234,11.459
18235,15.772
18236,14.424
18237,15.772
18238,9.302
18239,6.6061
18240,6.0669
18241,13.615
18242,9.0324
18243,5.5277
18244,13.615
18245,15.233
18246,14.694
18247,14.694
18248,14.963
18249,14.424
18250,22.782
18251,14.963
18252,22.782
18253,30.6
18254,22.782
18255,30.87
18256,22.243
18257,22.243
18258,13.076
18259,6.3365
18260,4.9885
18262,7.4148
18263,6.3365
18264,6.6061
18265,6.3365
18266,6.6061
18267,6.6061
18268,6.3365
18269,6.6061
18270,5.7973
18271,10.111
18272,15.233
18273,14.963
18274,10.111
18275,5.5277
18276,6.6061
18277,6.3365
18278,6.3365
18279,6.3365
18280,6.3365
18281,6.3365
18282,6.6061
18283,5.5277
18284,12.807
18285,14.963
18286,13.615
18287,21.434
18288,22.512
18289,22.782
18290,14.694
18291,14.424
18292,6.3365
18293,6.3365
18296,6.3365
18297,6.0669
18298,6.0669
18299,6.3365
18300,5.2581
18316,2.2925
18317,7.1452
18318,5.7973
18319,7.4148
18321,2.8317
18322,7.954
18324,3.9101
18325,6.8756
18326,6.0669
18327,6.3365
18328,6.0669
18329,6.3365
18330,5.7973
18331,13.615
18332,14.424
18333,13.885
18334,21.973
18335,22.243
18336,22.243
18337,30.061
18338,21.703
18339,22.782
18340,29.791
18341,21.703
18342,21.164
18343,13.076
18344,14.424
18345,12.268
18346,4.9885
18347,6.0669
18348,5.7973
18349,5.5277
18350,7.6844
18351,18.468
18352,18.738
18353,16.851
18354,19.816
18355,10.92
18356,22.782
18357,27.095
18358,20.625
18359,21.973
18360,21.703
18361,21.434
18362,22.782
18363,15.233
18364,18.738
18365,23.051
18366,14.963
18367,13.885
18368,7.1452
18369,5.2581
18370,5.5277
18371,5.5277
18372,5.5277
18373,4.9885
18374,13.076
18375,13.885
18376,5.5277
18377,5.5277
18378,5.5277
18379,5.5277
18380,5.2581
18381,6.0669
18382,13.885
18383,13.346
18384,13.076
18385,14.694
18386,21.973
18387,21.703
18388,19.547
18389,12.537
18390,13.615
18391,13.346
18392,13.346
18393,13.346
18394,13.346
18395,13.346
18396,12.537
18397,16.851
18398,22.782
18399,16.851
18400,12.268
18401,14.155
18402,8.2236
18403,4.4493
18404,5.2581
18405,5.2581
18406,4.1797
18407,11.189
18408,13.615
18409,13.076
18410,13.076
18411,13.076
18412,13.076
18413,12.807
18414,13.615
18415,4.9885
18416,12.807
18417,4.9885
18418,13.076
18419,4.9885
18420,4.9885
18421,4.9885
18422,4.9885
18423,4.9885
18424,4.7189
18425,6.0669
18426,12.537
18427,3.9101
18428,4.9885
18429,5.2581
18430,3.3709
18454,16.042
18455,65.378
18456,122.26
18457,179.69
18458,244.93
18459,310.71
18460,376.22
18461,441.73
18462,507.24
18463,572.48
18464,628.29
18465,668.19
18466,708.36
18467,738.82
18468,762.82
18469,784.92
18470,787.89
18471,777.11
18472,754.73
18473,722.65
18474,693.53
18475,650.13
18476,606.99
18477,573.56
18478,561.7
18479,557.12
18480,553.88
18481,541.75
18482,516.14
18483,477.86
18484,430.95
18485,380.8
18486,330.12
18487,285.91
18488,243.85
18489,209.07
18490,169.71
18491,134.12
18492,100.69
18493,75.083
18494,42.732
18495,23.051
18496,7.954
18769,1.2142
18770,0.94458
18786,8.2236
18787,1.2142
18788,7.1452
18789,15.772
18790,24.13
18791,24.669
18792,24.669
18793,16.581
18794,16.311
18795,8.2236
18796,8.2236
18799,1.2142
18800,7.954
18806,2.5621
18807,8.4932
18808,11.189
18809,15.233
18810,4.1797
18818,5.2581
18819,9.0324
18820,8.4932
18821,7.1452
18822,14.963
18823,10.92
18824,7.6844
18825,8.4932
18826,8.2236
18827,8.2236
18828,8.4932
18829,7.6844
18830,15.233
18831,16.851
18832,8.4932
18833,8.2236
18834,7.954
18835,16.311
18836,7.954
18843,1.2142
18844,8.7628
18845,7.954
18846,7.954
18847,8.4932
18848,5.7973
18851,2.8317
18852,9.302
18853,6.8756
18854,12.807
18855,12.268
18856,11.728
18857,12.807
18858,6.8756
18859,8.2236
18860,7.954
18861,7.6844
18862,8.7628
18863,2.5621
18868,6.6061
18869,8.2236
18870,7.954
18871,7.954
18872,7.954
18873,7.954
18874,7.954
18875,7.954
18876,7.954
18878,7.954
18879,7.954
18880,7.4148
18888,0.94458
18893,2.8317
18894,8.4932
18895,8.4932
18896,4.1797
18899,4.1797
18900,8.7628
18901,7.6844
18902,7.954
18903,7.954
18904,7.6844
18905,8.4932
18906,2.2925
18908,7.1452
18909,0.94458
18910,6.0669
18911,8.2236
18912,7.6844
18913,7.6844
18914,7.6844
18915,7.6844
18916,7.954
18922,8.2236
18923,7.1452
18928,1.2142
18929,8.4932
18930,7.4148
18931,7.6844
18932,7.6844
18933,7.6844
18934,7.6844
18935,7.6844
18936,7.6844
18937,7.6844
18938,7.6844
18939,7.6844
18940,7.6844
18941,7.6844
18942,7.954
18943,6.8756
18944,12.807
18945,16.042
18946,16.311
18947,9.8412
18948,7.1452
18949,7.6844
18950,7.6844
18951,6.8756
18952,14.155
18953,16.311
18954,9.0324
18964,8.4932
18965,15.233
18966,6.6061
18967,8.7628
18968,16.042
18969,15.233
18970,15.503
18971,16.042
18972,13.346
18973,6.6061
18974,7.6844
18975,7.4148
18976,6.8756
18977,10.38
18978,16.311
18979,15.233
18980,15.503
18981,15.503
18982,15.233
18983,16.042
18984,10.92
18985,6.0669
18986,11.459
18987,21.973
18988,18.199
18989,14.694
18990,15.503
18991,15.233
18992,15.233
18993,15.503
18994,14.424
18995,22.782
18996,16.311
18997,14.424
18998,22.512
18999,23.321
19000,23.051
19001,23.051
19002,23.051
19003,31.139
19004,22.782
19005,23.321
19006,22.243
19007,15.233
19008,22.782
19009,13.615
19010,16.581
19011,21.973
19012,13.615
19013,15.503
19014,12.268
19015,7.6844
19016,18.199
19017,23.59
19018,21.973
19019,26.017
19020,31.409
19021,31.139
19022,26.826
19023,21.973
19024,22.512
19025,23.59
19026,16.581
19027,19.816
19028,17.39
19029,18.738
19030,24.13
19031,16.042
19032,14.694
19033,8.2236
19034,5.7973
19035,6.3365
19036,6.3365
19037,5.7973
19038,13.346
19039,14.424
19040,14.155
19041,14.694
19042,6.0669
19043,22.243
19044,22.243
19045,21.973
19046,13.885
19047,13.885
19048,5.7973
19049,5.7973
19050,7.954
19051,23.59
19052,21.703
19053,22.243
19054,21.973
19055,21.973
19056,21.973
19057,21.973
19058,21.973
19059,22.512
19060,19.007
19061,13.076
19062,13.885
19063,14.694
19064,9.0324
19065,9.302
19066,13.885
19067,18.199
19068,22.512
19069,21.703
19070,21.973
19071,21.973
19072,21.434
19073,22.512
19074,15.503
19075,13.346
19076,13.076
19077,20.355
19078,21.973
19079,21.703
19080,21.703
19081,21.703
19082,21.703
19083,21.434
19084,21.434
19085,21.434
19086,21.434
19087,21.434
19088,21.434
19089,21.434
19090,21.434
19091,21.434
19092,20.625
19093,11.459
19094,4.4493
19095,6.8756
19096,13.885
19097,13.076
19098,13.346
19099,13.346
19100,13.346
19101,13.346
19102,13.076
19103,13.346
19104,12.268
19105,17.659
19106,17.929
19107,12.537
19108,12.268
19109,18.738
19110,15.772
19111,18.468
19112,16.042
19113,16.851
19114,27.634
19115,29.522
19116,28.713
19117,29.791
19118,22.243
19119,21.164
19120,13.885
19121,12.537
19122,12.807
19123,12.807
19124,12.807
19125,12.537
19126,20.625
19127,20.895
19128,20.625
19129,12.268
19130,13.346
19131,20.625
19132,11.998
19133,12.807
19134,12.537
19135,12.537
19136,13.076
19137,10.92
19138,3.9101
19139,4.1797
19140,6.6061
19141,13.615
19142,11.728
19143,15.503
19144,21.434
19145,20.086
19146,21.434
19147,16.581
19148,12.268
19149,8.4932
19150,2.5621
19151,10.111
19152,8.2236
19153,3.3709
19154,5.5277
19157,11.189
19158,11.728
19159,19.547
19160,14.155
19161,11.998
19162,12.537
19163,11.728
19164,19.547
19165,20.355
19166,20.355
19167,20.355
19168,20.355
19169,20.355
19170,20.086
19171,20.086
19172,20.086
19173,20.355
19174,19.277
19175,11.189
19176,13.346
19177,20.625
19178,20.355
19179,18.468
19180,11.189
19181,12.268
19182,11.728
19183,12.537
19184,9.0324
19185,3.1013
19186,3.9101
19187,3.9101
19188,3.1013
19189,7.6844
19190,12.537
19191,11.728
19192,11.728
19193,12.807
19194,6.0669
19195,8.2236
19196,13.615
19197,4.9885
19198,9.302
19199,12.268
19200,11.998
19201,10.92
19202,19.277
19203,13.346
19204,11.189
19205,12.537
19206,3.9101
19207,11.189
19208,11.459
19209,19.547
19210,19.816
19211,19.547
19212,11.459
19213,11.189
19214,3.3709
19215,3.1013
19218,4.1797
19219,3.3709
19220,3.6405
19221,3.6405
19222,3.6405
19223,3.3709
19224,3.9101
19225,1.4838
19232,4.4493
19233,3.3709
19234,3.6405
19235,3.6405
19236,3.6405
19237,3.3709
19238,4.4493
19250,3.3709
19251,3.6405
19252,11.728
19253,19.547
19254,11.728
19255,19.816
19256,10.92
19257,12.537
19258,20.355
19259,18.468
19260,10.92
19261,11.728
19262,11.459
19263,11.459
19264,11.998
19265,9.0324
19266,2.8317
19267,3.1013
19268,6.3365
19269,11.728
19270,14.424
19271,20.355
19272,19.007
19273,20.625
19274,14.155
19275,15.233
19276,20.355
19277,19.007
19278,19.277
19279,19.547
19280,18.468
19281,24.938
19282,28.713
19283,20.895
19284,18.738
19285,19.277
19286,19.007
19287,19.816
19288,11.998
19289,10.65
19290,11.459
19291,3.1013
19292,10.65
19293,10.92
19294,10.92
19295,10.92
19296,10.92
19297,10.92
19298,10.92
19299,11.189
19300,10.111
19301,1.2142
19304,5.7973
19305,9.5716
19306,2.5621
19309,3.9101
19310,2.8317
19311,2.2925
19312,6.3365
19313,11.728
19314,10.38
19315,11.728
19316,6.6061
19317,2.023
19318,3.3709
19319,2.023
19320,7.954
19321,11.459
19322,10.38
19323,11.728
19324,4.4493
19325,3.1013
19328,1.7534
19329,3.1013
19330,2.8317
19331,2.8317
19332,2.8317
19333,2.8317
19334,2.8317
19335,2.8317
19343,3.3709
19344,2.5621
